timestamp, utilization.gpu [%], clocks.current.sm [MHz], clocks.current.memory [MHz], power.draw [W], temperature.gpu, memory.used [MiB], clocks_event_reasons.active
2026/09/24 22:40:36.975, 0 %, 210 MHz, 405 MHz, 2.18 W, 47, 7233 MiB, 0x0000000000000001
2026/09/24 22:40:37.976, 0 %, 210 MHz, 405 MHz, 2.19 W, 47, 7233 MiB, 0x0000000000000001
2026/09/24 22:40:38.978, 100 %, 2370 MHz, 8001 MHz, 36.39 W, 62, 7233 MiB, 0x0000000000000004
2026/09/24 22:40:39.988, 99 %, 2355 MHz, 8001 MHz, 105.02 W, 63, 7233 MiB, 0x0000000000000004
2026/09/24 22:40:40.990, 99 %, 2400 MHz, 8001 MHz, 103.98 W, 62, 7233 MiB, 0x0000000000000004
2026/09/24 22:40:42.004, 100 %, 2505 MHz, 8001 MHz, 105.35 W, 62, 7233 MiB, 0x0000000000000004
2026/09/24 22:40:43.007, 100 %, 2565 MHz, 8001 MHz, 104.68 W, 62, 7233 MiB, 0x0000000000000004
2026/09/24 22:40:44.022, 100 %, 2565 MHz, 8001 MHz, 101.62 W, 62, 7233 MiB, 0x0000000000000000
2026/09/24 22:40:45.037, 99 %, 2565 MHz, 8001 MHz, 99.14 W, 62, 7233 MiB, 0x0000000000000000
2026/09/24 22:40:46.044, 100 %, 2565 MHz, 8001 MHz, 97.54 W, 63, 7233 MiB, 0x0000000000000000
2026/09/24 22:40:47.045, 100 %, 2565 MHz, 8001 MHz, 97.60 W, 63, 7233 MiB, 0x0000000000000000
2026/09/24 22:40:48.050, 100 %, 2565 MHz, 8001 MHz, 96.96 W, 63, 7233 MiB, 0x0000000000000000
2026/09/24 22:40:49.054, 100 %, 2565 MHz, 8001 MHz, 98.24 W, 64, 7233 MiB, 0x0000000000000000
2026/09/24 22:40:50.057, 100 %, 2565 MHz, 8001 MHz, 95.55 W, 64, 7233 MiB, 0x0000000000000000
2026/09/24 22:40:51.059, 100 %, 2565 MHz, 8001 MHz, 95.26 W, 64, 7233 MiB, 0x0000000000000000
2026/09/24 22:40:52.063, 100 %, 2565 MHz, 8001 MHz, 96.13 W, 64, 7233 MiB, 0x0000000000000000
2026/09/24 22:40:53.064, 100 %, 2565 MHz, 8001 MHz, 94.20 W, 66, 7233 MiB, 0x0000000000000000
2026/09/24 22:40:54.065, 99 %, 2565 MHz, 8001 MHz, 93.86 W, 65, 7233 MiB, 0x0000000000000000
2026/09/24 22:40:55.068, 100 %, 2565 MHz, 8001 MHz, 94.87 W, 65, 7233 MiB, 0x0000000000000000
2026/09/24 22:40:56.071, 100 %, 2565 MHz, 8001 MHz, 93.92 W, 66, 7233 MiB, 0x0000000000000000
2026/09/24 22:40:57.073, 100 %, 2565 MHz, 8001 MHz, 94.56 W, 66, 7233 MiB, 0x0000000000000000
2026/09/24 22:40:58.075, 97 %, 2565 MHz, 8001 MHz, 94.87 W, 66, 7233 MiB, 0x0000000000000000
2026/09/24 22:40:59.077, 96 %, 2565 MHz, 8001 MHz, 97.01 W, 66, 7233 MiB, 0x0000000000000000
2026/09/24 22:41:00.082, 96 %, 2565 MHz, 8001 MHz, 97.30 W, 66, 7233 MiB, 0x0000000000000000
2026/09/24 22:41:01.085, 97 %, 2565 MHz, 8001 MHz, 97.61 W, 67, 7233 MiB, 0x0000000000000000
2026/09/24 22:41:02.089, 0 %, 2565 MHz, 8001 MHz, 86.93 W, 63, 7233 MiB, 0x0000000000000000
2026/09/24 22:41:03.091, 0 %, 2565 MHz, 8001 MHz, 23.34 W, 60, 7233 MiB, 0x0000000000000000
2026/09/24 22:41:04.092, 0 %, 525 MHz, 8001 MHz, 20.76 W, 59, 7233 MiB, 0x0000000000000001
2026/09/24 22:41:05.108, 0 %, 330 MHz, 6001 MHz, 8.27 W, 58, 7233 MiB, 0x0000000000000001
2026/09/24 22:41:06.110, 0 %, 210 MHz, 6001 MHz, 7.76 W, 58, 7233 MiB, 0x0000000000000001
2026/09/24 22:41:07.112, 0 %, 210 MHz, 810 MHz, 3.96 W, 57, 7233 MiB, 0x0000000000000001
2026/09/24 22:41:08.118, 0 %, 210 MHz, 405 MHz, 2.27 W, 57, 7233 MiB, 0x0000000000000001
2026/09/24 22:41:09.120, 0 %, 210 MHz, 405 MHz, 1.62 W, 57, 7233 MiB, 0x0000000000000001
2026/09/24 22:41:10.136, 0 %, 210 MHz, 405 MHz, 1.62 W, 56, 7233 MiB, 0x0000000000000001
2026/09/24 22:41:11.150, 0 %, 210 MHz, 405 MHz, 1.62 W, 56, 7233 MiB, 0x0000000000000001
2026/09/24 22:41:12.165, 0 %, 210 MHz, 405 MHz, 1.65 W, 56, 7233 MiB, 0x0000000000000001
2026/09/24 22:41:13.179, 0 %, 210 MHz, 405 MHz, 1.56 W, 56, 7233 MiB, 0x0000000000000001
2026/09/24 22:41:14.193, 0 %, 210 MHz, 405 MHz, 1.62 W, 56, 7233 MiB, 0x0000000000000001
2026/09/24 22:41:15.199, 0 %, 210 MHz, 405 MHz, 1.62 W, 55, 7233 MiB, 0x0000000000000001
2026/09/24 22:41:16.204, 0 %, 210 MHz, 405 MHz, 1.62 W, 55, 7233 MiB, 0x0000000000000001
2026/09/24 22:41:17.219, 0 %, 210 MHz, 405 MHz, 1.70 W, 55, 7233 MiB, 0x0000000000000001
2026/09/24 22:41:18.234, 0 %, 210 MHz, 405 MHz, 1.73 W, 55, 7233 MiB, 0x0000000000000001
2026/09/24 22:41:19.235, 0 %, 210 MHz, 405 MHz, 1.66 W, 55, 7233 MiB, 0x0000000000000001
2026/09/24 22:41:20.251, 0 %, 210 MHz, 405 MHz, 1.73 W, 55, 7233 MiB, 0x0000000000000001
2026/09/24 22:41:21.256, 0 %, 210 MHz, 405 MHz, 2.55 W, 54, 7233 MiB, 0x0000000000000001
2026/09/24 22:41:22.271, 0 %, 210 MHz, 405 MHz, 1.71 W, 54, 7233 MiB, 0x0000000000000001
2026/09/24 22:41:23.278, 0 %, 210 MHz, 405 MHz, 1.70 W, 54, 7233 MiB, 0x0000000000000001
2026/09/24 22:41:24.284, 0 %, 210 MHz, 405 MHz, 1.71 W, 54, 7233 MiB, 0x0000000000000001
2026/09/24 22:41:25.288, 0 %, 210 MHz, 405 MHz, 1.71 W, 54, 7233 MiB, 0x0000000000000001
2026/09/24 22:41:26.302, 0 %, 210 MHz, 405 MHz, 1.73 W, 54, 7233 MiB, 0x0000000000000001
2026/09/24 22:41:27.306, 0 %, 210 MHz, 405 MHz, 1.75 W, 53, 7233 MiB, 0x0000000000000001
2026/09/24 22:41:28.309, 0 %, 210 MHz, 405 MHz, 1.74 W, 53, 7233 MiB, 0x0000000000000001
2026/09/24 22:41:29.310, 0 %, 210 MHz, 405 MHz, 1.75 W, 53, 7233 MiB, 0x0000000000000001
2026/09/24 22:41:30.311, 0 %, 210 MHz, 405 MHz, 1.76 W, 53, 7233 MiB, 0x0000000000000001
2026/09/24 22:41:31.312, 0 %, 210 MHz, 405 MHz, 1.75 W, 53, 7233 MiB, 0x0000000000000001
2026/09/24 22:41:32.314, 0 %, 210 MHz, 405 MHz, 1.77 W, 53, 7233 MiB, 0x0000000000000001
2026/09/24 22:41:33.314, 0 %, 210 MHz, 405 MHz, 1.78 W, 53, 7233 MiB, 0x0000000000000001
2026/09/24 22:41:34.317, 0 %, 210 MHz, 405 MHz, 1.84 W, 53, 7233 MiB, 0x0000000000000001
2026/09/24 22:41:35.319, 0 %, 210 MHz, 405 MHz, 1.86 W, 52, 7233 MiB, 0x0000000000000001
2026/09/24 22:41:36.324, 0 %, 210 MHz, 405 MHz, 1.83 W, 52, 7233 MiB, 0x0000000000000001
2026/09/24 22:41:37.327, 0 %, 210 MHz, 405 MHz, 1.81 W, 52, 7233 MiB, 0x0000000000000001
2026/09/24 22:41:38.341, 0 %, 210 MHz, 405 MHz, 1.81 W, 52, 7233 MiB, 0x0000000000000001
2026/09/24 22:41:39.354, 0 %, 210 MHz, 405 MHz, 1.83 W, 52, 7233 MiB, 0x0000000000000001
2026/09/24 22:41:40.366, 0 %, 210 MHz, 405 MHz, 1.83 W, 52, 7233 MiB, 0x0000000000000001
2026/09/24 22:41:41.379, 0 %, 210 MHz, 405 MHz, 1.83 W, 52, 7233 MiB, 0x0000000000000001
2026/09/24 22:41:42.381, 0 %, 210 MHz, 405 MHz, 1.83 W, 52, 7233 MiB, 0x0000000000000001
2026/09/24 22:41:43.383, 0 %, 210 MHz, 405 MHz, 1.83 W, 51, 7233 MiB, 0x0000000000000001
2026/09/24 22:41:44.392, 0 %, 210 MHz, 405 MHz, 1.85 W, 51, 7233 MiB, 0x0000000000000001
2026/09/24 22:41:45.406, 0 %, 210 MHz, 405 MHz, 1.87 W, 51, 7233 MiB, 0x0000000000000001
2026/09/24 22:41:46.410, 0 %, 210 MHz, 405 MHz, 1.88 W, 51, 7233 MiB, 0x0000000000000001
2026/09/24 22:41:47.426, 0 %, 210 MHz, 405 MHz, 1.89 W, 51, 7233 MiB, 0x0000000000000001
2026/09/24 22:41:48.430, 0 %, 210 MHz, 405 MHz, 1.89 W, 51, 7233 MiB, 0x0000000000000001
2026/09/24 22:41:49.445, 0 %, 210 MHz, 405 MHz, 1.88 W, 51, 7233 MiB, 0x0000000000000001
2026/09/24 22:41:50.446, 0 %, 210 MHz, 405 MHz, 1.86 W, 51, 7233 MiB, 0x0000000000000001
2026/09/24 22:41:51.448, 0 %, 210 MHz, 405 MHz, 1.85 W, 51, 7233 MiB, 0x0000000000000001
2026/09/24 22:41:52.460, 0 %, 210 MHz, 405 MHz, 1.84 W, 51, 7233 MiB, 0x0000000000000001
2026/09/24 22:41:53.463, 0 %, 210 MHz, 405 MHz, 1.87 W, 51, 7233 MiB, 0x0000000000000001
2026/09/24 22:41:54.465, 0 %, 210 MHz, 405 MHz, 1.90 W, 50, 7233 MiB, 0x0000000000000001
2026/09/24 22:41:55.470, 0 %, 210 MHz, 405 MHz, 1.88 W, 50, 7233 MiB, 0x0000000000000001
2026/09/24 22:41:56.478, 0 %, 210 MHz, 405 MHz, 1.88 W, 50, 7233 MiB, 0x0000000000000001
2026/09/24 22:41:57.495, 0 %, 210 MHz, 405 MHz, 1.89 W, 50, 7233 MiB, 0x0000000000000001
2026/09/24 22:41:58.508, 0 %, 210 MHz, 405 MHz, 1.91 W, 50, 7233 MiB, 0x0000000000000001
2026/09/24 22:41:59.512, 0 %, 210 MHz, 405 MHz, 1.97 W, 50, 7233 MiB, 0x0000000000000001
2026/09/24 22:42:00.517, 0 %, 210 MHz, 405 MHz, 1.99 W, 50, 7233 MiB, 0x0000000000000001
2026/09/24 22:42:01.519, 0 %, 210 MHz, 405 MHz, 1.96 W, 50, 7233 MiB, 0x0000000000000001
2026/09/24 22:42:02.521, 0 %, 210 MHz, 405 MHz, 1.97 W, 50, 7233 MiB, 0x0000000000000001
2026/09/24 22:42:03.526, 0 %, 210 MHz, 405 MHz, 1.97 W, 50, 7233 MiB, 0x0000000000000001
2026/09/24 22:42:04.530, 0 %, 210 MHz, 405 MHz, 1.96 W, 50, 7233 MiB, 0x0000000000000001
2026/09/24 22:42:05.581, 0 %, 210 MHz, 405 MHz, 1.94 W, 50, 7233 MiB, 0x0000000000000001
2026/09/24 22:42:06.595, 0 %, 210 MHz, 405 MHz, 1.97 W, 50, 7233 MiB, 0x0000000000000001
2026/09/24 22:42:07.597, 0 %, 210 MHz, 405 MHz, 2.02 W, 49, 7233 MiB, 0x0000000000000001
2026/09/24 22:42:08.601, 0 %, 210 MHz, 405 MHz, 2.00 W, 49, 7233 MiB, 0x0000000000000001
2026/09/24 22:42:09.605, 0 %, 210 MHz, 405 MHz, 1.97 W, 49, 7233 MiB, 0x0000000000000001
2026/09/24 22:42:10.607, 0 %, 210 MHz, 405 MHz, 1.97 W, 49, 7233 MiB, 0x0000000000000001
2026/09/24 22:42:11.622, 0 %, 210 MHz, 405 MHz, 1.95 W, 49, 7233 MiB, 0x0000000000000001
2026/09/24 22:42:12.637, 0 %, 210 MHz, 405 MHz, 1.93 W, 49, 7233 MiB, 0x0000000000000001
2026/09/24 22:42:13.639, 0 %, 210 MHz, 405 MHz, 1.97 W, 49, 7233 MiB, 0x0000000000000001
2026/09/24 22:42:14.655, 0 %, 210 MHz, 405 MHz, 2.00 W, 49, 7233 MiB, 0x0000000000000001
2026/09/24 22:42:15.669, 0 %, 210 MHz, 405 MHz, 1.98 W, 49, 7233 MiB, 0x0000000000000001
2026/09/24 22:42:16.674, 0 %, 210 MHz, 405 MHz, 1.97 W, 49, 7233 MiB, 0x0000000000000001
2026/09/24 22:42:17.689, 0 %, 210 MHz, 405 MHz, 1.97 W, 49, 7233 MiB, 0x0000000000000001
2026/09/24 22:42:18.690, 0 %, 210 MHz, 405 MHz, 1.98 W, 49, 7233 MiB, 0x0000000000000001
2026/09/24 22:42:19.705, 0 %, 210 MHz, 405 MHz, 1.99 W, 49, 7233 MiB, 0x0000000000000001
2026/09/24 22:42:20.707, 0 %, 210 MHz, 405 MHz, 2.02 W, 49, 7233 MiB, 0x0000000000000001
2026/09/24 22:42:21.708, 0 %, 210 MHz, 405 MHz, 2.06 W, 49, 7233 MiB, 0x0000000000000001
2026/09/24 22:42:22.711, 0 %, 210 MHz, 405 MHz, 2.08 W, 49, 7233 MiB, 0x0000000000000001
2026/09/24 22:42:23.712, 0 %, 210 MHz, 405 MHz, 2.07 W, 49, 7233 MiB, 0x0000000000000001
2026/09/24 22:42:24.715, 0 %, 210 MHz, 405 MHz, 2.07 W, 49, 7233 MiB, 0x0000000000000001
2026/09/24 22:42:25.717, 0 %, 210 MHz, 405 MHz, 2.06 W, 48, 7233 MiB, 0x0000000000000001
2026/09/24 22:42:26.723, 0 %, 210 MHz, 405 MHz, 2.09 W, 48, 7233 MiB, 0x0000000000000001
2026/09/24 22:42:27.729, 0 %, 210 MHz, 405 MHz, 2.13 W, 48, 7233 MiB, 0x0000000000000001
2026/09/24 22:42:28.730, 0 %, 210 MHz, 405 MHz, 2.13 W, 48, 7233 MiB, 0x0000000000000001
2026/09/24 22:42:29.733, 0 %, 210 MHz, 405 MHz, 2.15 W, 48, 7233 MiB, 0x0000000000000001
2026/09/24 22:42:30.735, 0 %, 210 MHz, 405 MHz, 2.15 W, 48, 7233 MiB, 0x0000000000000001
2026/09/24 22:42:31.736, 0 %, 210 MHz, 405 MHz, 2.13 W, 48, 7233 MiB, 0x0000000000000001
2026/09/24 22:42:32.737, 0 %, 210 MHz, 405 MHz, 2.13 W, 48, 7233 MiB, 0x0000000000000001
2026/09/24 22:42:33.751, 0 %, 210 MHz, 405 MHz, 2.13 W, 48, 7233 MiB, 0x0000000000000001
2026/09/24 22:42:34.767, 0 %, 210 MHz, 405 MHz, 2.15 W, 48, 7233 MiB, 0x0000000000000001
2026/09/24 22:42:35.771, 0 %, 210 MHz, 405 MHz, 2.15 W, 48, 7233 MiB, 0x0000000000000001
2026/09/24 22:42:36.775, 0 %, 210 MHz, 405 MHz, 2.14 W, 48, 7233 MiB, 0x0000000000000001
2026/09/24 22:42:37.776, 0 %, 210 MHz, 405 MHz, 2.16 W, 48, 7233 MiB, 0x0000000000000001
2026/09/24 22:42:38.778, 0 %, 210 MHz, 405 MHz, 2.19 W, 48, 7233 MiB, 0x0000000000000001
2026/09/24 22:42:39.782, 0 %, 210 MHz, 405 MHz, 2.20 W, 48, 7233 MiB, 0x0000000000000001
2026/09/24 22:42:40.787, 0 %, 210 MHz, 405 MHz, 2.17 W, 48, 7233 MiB, 0x0000000000000001
2026/09/24 22:42:41.799, 0 %, 210 MHz, 405 MHz, 2.17 W, 48, 7233 MiB, 0x0000000000000001
2026/09/24 22:42:42.801, 0 %, 210 MHz, 405 MHz, 2.23 W, 48, 7233 MiB, 0x0000000000000001
2026/09/24 22:42:43.806, 0 %, 210 MHz, 405 MHz, 2.21 W, 48, 7233 MiB, 0x0000000000000001
2026/09/24 22:42:44.812, 0 %, 210 MHz, 405 MHz, 2.15 W, 47, 7233 MiB, 0x0000000000000001
2026/09/24 22:42:45.812, 0 %, 210 MHz, 405 MHz, 2.14 W, 47, 7233 MiB, 0x0000000000000001
2026/09/24 22:42:46.813, 0 %, 210 MHz, 405 MHz, 2.15 W, 47, 7233 MiB, 0x0000000000000001
2026/09/24 22:42:47.815, 0 %, 210 MHz, 405 MHz, 2.19 W, 47, 7233 MiB, 0x0000000000000001
2026/09/24 22:42:48.821, 100 %, 1605 MHz, 8001 MHz, 6.39 W, 52, 7233 MiB, 0x0000000000000001
2026/09/24 22:42:49.822, 100 %, 2325 MHz, 8001 MHz, 95.42 W, 62, 7233 MiB, 0x0000000000000004
2026/09/24 22:42:50.824, 100 %, 2280 MHz, 8001 MHz, 104.97 W, 61, 7233 MiB, 0x0000000000000004
2026/09/24 22:42:51.840, 100 %, 2370 MHz, 8001 MHz, 104.76 W, 62, 7233 MiB, 0x0000000000000004
2026/09/24 22:42:52.843, 99 %, 2490 MHz, 8001 MHz, 104.40 W, 62, 7233 MiB, 0x0000000000000004
2026/09/24 22:42:53.859, 100 %, 2565 MHz, 8001 MHz, 101.42 W, 62, 7233 MiB, 0x0000000000000000
2026/09/24 22:42:54.862, 100 %, 2565 MHz, 8001 MHz, 100.45 W, 62, 7233 MiB, 0x0000000000000004
2026/09/24 22:42:55.878, 99 %, 2565 MHz, 8001 MHz, 98.81 W, 63, 7233 MiB, 0x0000000000000000
2026/09/24 22:42:56.893, 100 %, 2565 MHz, 8001 MHz, 98.02 W, 63, 7233 MiB, 0x0000000000000000
2026/09/24 22:42:57.909, 99 %, 2565 MHz, 8001 MHz, 97.02 W, 63, 7233 MiB, 0x0000000000000000
2026/09/24 22:42:58.914, 100 %, 2565 MHz, 8001 MHz, 95.68 W, 63, 7233 MiB, 0x0000000000000000
2026/09/24 22:42:59.917, 100 %, 2565 MHz, 8001 MHz, 95.00 W, 64, 7233 MiB, 0x0000000000000000
2026/09/24 22:43:00.920, 100 %, 2565 MHz, 8001 MHz, 96.20 W, 64, 7233 MiB, 0x0000000000000000
2026/09/24 22:43:01.922, 100 %, 2565 MHz, 8001 MHz, 94.26 W, 65, 7233 MiB, 0x0000000000000000
2026/09/24 22:43:02.926, 100 %, 2565 MHz, 8001 MHz, 94.67 W, 65, 7233 MiB, 0x0000000000000000
2026/09/24 22:43:03.930, 99 %, 2565 MHz, 8001 MHz, 94.78 W, 65, 7233 MiB, 0x0000000000000000
2026/09/24 22:43:04.934, 100 %, 2565 MHz, 8001 MHz, 94.77 W, 65, 7233 MiB, 0x0000000000000000
2026/09/24 22:43:05.937, 100 %, 2565 MHz, 8001 MHz, 94.45 W, 66, 7233 MiB, 0x0000000000000000
2026/09/24 22:43:06.941, 100 %, 2565 MHz, 8001 MHz, 94.95 W, 66, 7233 MiB, 0x0000000000000000
2026/09/24 22:43:07.942, 100 %, 2565 MHz, 8001 MHz, 94.63 W, 66, 7233 MiB, 0x0000000000000000
2026/09/24 22:43:08.946, 98 %, 2565 MHz, 8001 MHz, 97.50 W, 66, 7233 MiB, 0x0000000000000000
2026/09/24 22:43:09.946, 97 %, 2565 MHz, 8001 MHz, 97.49 W, 66, 7233 MiB, 0x0000000000000000
2026/09/24 22:43:10.961, 97 %, 2565 MHz, 8001 MHz, 97.51 W, 67, 7233 MiB, 0x0000000000000000
2026/09/24 22:43:11.963, 96 %, 2565 MHz, 8001 MHz, 96.62 W, 67, 7233 MiB, 0x0000000000000000
2026/09/24 22:43:12.965, 0 %, 2565 MHz, 8001 MHz, 24.38 W, 60, 7233 MiB, 0x0000000000000000
2026/09/24 22:43:13.967, 0 %, 2565 MHz, 8001 MHz, 23.35 W, 60, 7233 MiB, 0x0000000000000000
2026/09/24 22:43:14.967, 0 %, 525 MHz, 8001 MHz, 20.42 W, 59, 7233 MiB, 0x0000000000000001
2026/09/24 22:43:15.969, 0 %, 330 MHz, 810 MHz, 8.40 W, 58, 7233 MiB, 0x0000000000000001
2026/09/24 22:43:16.984, 0 %, 210 MHz, 405 MHz, 5.20 W, 57, 7233 MiB, 0x0000000000000001
2026/09/24 22:43:17.987, 0 %, 210 MHz, 405 MHz, 4.77 W, 57, 7233 MiB, 0x0000000000000001
2026/09/24 22:43:18.989, 0 %, 210 MHz, 405 MHz, 2.07 W, 57, 7233 MiB, 0x0000000000000001
2026/09/24 22:43:19.993, 0 %, 210 MHz, 405 MHz, 1.60 W, 57, 7233 MiB, 0x0000000000000001
2026/09/24 22:43:20.998, 0 %, 210 MHz, 405 MHz, 2.58 W, 56, 7233 MiB, 0x0000000000000001
2026/09/24 22:43:22.001, 0 %, 210 MHz, 405 MHz, 1.62 W, 56, 7233 MiB, 0x0000000000000001
2026/09/24 22:43:23.004, 0 %, 210 MHz, 405 MHz, 1.65 W, 56, 7233 MiB, 0x0000000000000001
2026/09/24 22:43:24.006, 0 %, 210 MHz, 405 MHz, 2.02 W, 56, 7233 MiB, 0x0000000000000001
2026/09/24 22:43:25.020, 0 %, 210 MHz, 405 MHz, 1.88 W, 56, 7233 MiB, 0x0000000000000001
2026/09/24 22:43:26.034, 0 %, 210 MHz, 405 MHz, 1.66 W, 56, 7233 MiB, 0x0000000000000001
2026/09/24 22:43:27.036, 0 %, 210 MHz, 405 MHz, 1.69 W, 55, 7233 MiB, 0x0000000000000001
2026/09/24 22:43:28.041, 0 %, 210 MHz, 405 MHz, 1.70 W, 55, 7233 MiB, 0x0000000000000001
2026/09/24 22:43:29.047, 0 %, 210 MHz, 405 MHz, 1.80 W, 55, 7233 MiB, 0x0000000000000001
2026/09/24 22:43:30.048, 0 %, 210 MHz, 405 MHz, 1.79 W, 55, 7233 MiB, 0x0000000000000001
2026/09/24 22:43:31.051, 0 %, 210 MHz, 405 MHz, 1.69 W, 55, 7233 MiB, 0x0000000000000001
2026/09/24 22:43:32.053, 0 %, 210 MHz, 405 MHz, 1.69 W, 54, 7233 MiB, 0x0000000000000001
2026/09/24 22:43:33.054, 0 %, 210 MHz, 405 MHz, 1.69 W, 54, 7233 MiB, 0x0000000000000001
2026/09/24 22:43:34.055, 0 %, 210 MHz, 405 MHz, 1.71 W, 54, 7233 MiB, 0x0000000000000001
2026/09/24 22:43:35.056, 0 %, 210 MHz, 405 MHz, 1.71 W, 54, 7233 MiB, 0x0000000000000001
2026/09/24 22:43:36.061, 0 %, 210 MHz, 405 MHz, 1.73 W, 54, 7233 MiB, 0x0000000000000001
2026/09/24 22:43:37.064, 0 %, 210 MHz, 405 MHz, 1.70 W, 54, 7233 MiB, 0x0000000000000001
2026/09/24 22:43:38.078, 0 %, 210 MHz, 405 MHz, 1.74 W, 54, 7233 MiB, 0x0000000000000001
2026/09/24 22:43:39.081, 0 %, 210 MHz, 405 MHz, 1.75 W, 53, 7233 MiB, 0x0000000000000001
2026/09/24 22:43:40.085, 0 %, 210 MHz, 405 MHz, 1.76 W, 53, 7233 MiB, 0x0000000000000001
2026/09/24 22:43:41.101, 0 %, 210 MHz, 405 MHz, 1.76 W, 53, 7233 MiB, 0x0000000000000001
2026/09/24 22:43:42.116, 0 %, 210 MHz, 405 MHz, 1.77 W, 53, 7233 MiB, 0x0000000000000001
2026/09/24 22:43:43.118, 0 %, 210 MHz, 405 MHz, 1.77 W, 53, 7233 MiB, 0x0000000000000001
2026/09/24 22:43:44.120, 0 %, 210 MHz, 405 MHz, 1.78 W, 53, 7233 MiB, 0x0000000000000001
2026/09/24 22:43:45.135, 0 %, 210 MHz, 405 MHz, 1.78 W, 53, 7233 MiB, 0x0000000000000001
2026/09/24 22:43:46.140, 0 %, 210 MHz, 405 MHz, 1.81 W, 53, 7233 MiB, 0x0000000000000001
2026/09/24 22:43:47.141, 0 %, 210 MHz, 405 MHz, 1.82 W, 52, 7233 MiB, 0x0000000000000001
2026/09/24 22:43:48.144, 0 %, 210 MHz, 405 MHz, 1.77 W, 52, 7233 MiB, 0x0000000000000001
2026/09/24 22:43:49.148, 0 %, 210 MHz, 405 MHz, 1.73 W, 52, 7233 MiB, 0x0000000000000001
2026/09/24 22:43:50.154, 0 %, 210 MHz, 405 MHz, 1.76 W, 52, 7233 MiB, 0x0000000000000001
2026/09/24 22:43:51.157, 0 %, 210 MHz, 405 MHz, 1.75 W, 52, 7233 MiB, 0x0000000000000001
2026/09/24 22:43:52.171, 0 %, 210 MHz, 405 MHz, 1.75 W, 52, 7233 MiB, 0x0000000000000001
2026/09/24 22:43:53.185, 0 %, 210 MHz, 405 MHz, 1.77 W, 52, 7233 MiB, 0x0000000000000001
2026/09/24 22:43:54.188, 0 %, 210 MHz, 405 MHz, 1.78 W, 52, 7233 MiB, 0x0000000000000001
2026/09/24 22:43:55.195, 0 %, 210 MHz, 405 MHz, 1.81 W, 52, 7233 MiB, 0x0000000000000001
2026/09/24 22:43:56.199, 0 %, 210 MHz, 405 MHz, 1.82 W, 52, 7233 MiB, 0x0000000000000001
2026/09/24 22:43:57.202, 0 %, 210 MHz, 405 MHz, 1.82 W, 51, 7233 MiB, 0x0000000000000001
2026/09/24 22:43:58.208, 0 %, 210 MHz, 405 MHz, 1.86 W, 51, 7233 MiB, 0x0000000000000001
2026/09/24 22:43:59.215, 0 %, 210 MHz, 405 MHz, 1.87 W, 51, 7233 MiB, 0x0000000000000001
2026/09/24 22:44:00.224, 0 %, 210 MHz, 405 MHz, 1.86 W, 51, 7233 MiB, 0x0000000000000001
2026/09/24 22:44:01.225, 0 %, 210 MHz, 405 MHz, 1.84 W, 51, 7233 MiB, 0x0000000000000001
2026/09/24 22:44:02.232, 0 %, 210 MHz, 405 MHz, 1.93 W, 51, 7233 MiB, 0x0000000000000001
2026/09/24 22:44:03.235, 0 %, 210 MHz, 405 MHz, 1.89 W, 51, 7233 MiB, 0x0000000000000001
2026/09/24 22:44:04.238, 0 %, 210 MHz, 405 MHz, 1.84 W, 51, 7233 MiB, 0x0000000000000001
2026/09/24 22:44:05.254, 0 %, 210 MHz, 405 MHz, 1.85 W, 51, 7233 MiB, 0x0000000000000001
2026/09/24 22:44:06.256, 0 %, 210 MHz, 405 MHz, 1.87 W, 51, 7233 MiB, 0x0000000000000001
2026/09/24 22:44:07.262, 0 %, 210 MHz, 405 MHz, 1.89 W, 51, 7233 MiB, 0x0000000000000001
2026/09/24 22:44:08.268, 0 %, 210 MHz, 405 MHz, 1.90 W, 50, 7233 MiB, 0x0000000000000001
2026/09/24 22:44:09.283, 0 %, 210 MHz, 405 MHz, 1.93 W, 50, 7233 MiB, 0x0000000000000001
2026/09/24 22:44:10.288, 0 %, 210 MHz, 405 MHz, 1.92 W, 50, 7233 MiB, 0x0000000000000001
2026/09/24 22:44:11.300, 0 %, 210 MHz, 405 MHz, 1.90 W, 50, 7233 MiB, 0x0000000000000001
2026/09/24 22:44:12.315, 0 %, 210 MHz, 405 MHz, 1.89 W, 50, 7233 MiB, 0x0000000000000001
2026/09/24 22:44:13.317, 0 %, 210 MHz, 405 MHz, 1.90 W, 50, 7233 MiB, 0x0000000000000001
2026/09/24 22:44:14.322, 0 %, 210 MHz, 405 MHz, 1.98 W, 50, 7233 MiB, 0x0000000000000001
2026/09/24 22:44:15.323, 0 %, 210 MHz, 405 MHz, 2.04 W, 50, 7233 MiB, 0x0000000000000001
2026/09/24 22:44:16.330, 0 %, 210 MHz, 405 MHz, 2.07 W, 50, 7233 MiB, 0x0000000000000001
2026/09/24 22:44:17.340, 0 %, 210 MHz, 405 MHz, 2.07 W, 50, 7233 MiB, 0x0000000000000001
2026/09/24 22:44:18.341, 0 %, 210 MHz, 405 MHz, 2.01 W, 50, 7233 MiB, 0x0000000000000001
2026/09/24 22:44:19.347, 0 %, 210 MHz, 405 MHz, 2.02 W, 50, 7233 MiB, 0x0000000000000001
